"8657","51182","ENSG00000187522,ENSG00000284024,HGNC:29526","HSPA14","HSP70-4,HSP70L1","NP_001265134.1,NP_057383.2","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]"
"8658","11144","HGNC:2927,ENSG00000100206","DMC1","DMC1H,dJ199H16.1,LIM15","NP_001265137.1,NP_008999.2","DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]"
"8659","9972","ENSG00000124789,HGNC:8062","NUP153","N153,HNUP153","NP_001265138.1,NP_001265139.1,NP_005115.2","nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062]"
"8660","51533","ENSG00000010318,HGNC:18458","PHF7","HSPC226,HSPC045,NYD-SP6","NP_001308056.1,NP_001308055.1,NP_057567.3,NP_001265150.1","PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]"
"8661","55222","ENSG00000172731,HGNC:23421","LRRC20",,"NP_001265142.1,NP_001265143.1,NP_001265141.1,NP_997002.1,NP_001265140.1,NP_060709.2,NP_060675.1","leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]"
"8662","7743","ENSG00000136870,HGNC:12980","ZNF189",,"NP_932094.1,NP_001265161.1,NP_001265160.1,NP_001265169.1,NP_003443.2","zinc finger protein 189 [Source:HGNC Symbol;Acc:HGNC:12980]"
"8663","29995","ENSG00000071282,HGNC:6633","LMCD1",,"NP_001265163.1,NP_001265164.1,NP_001265162.1,NP_055398.1","LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]"
"8664","10329","ENSG00000118600,HGNC:13530","TMEM5","HP10481,MDDGA10","NP_001265166.1,NP_055069.1","ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530]"
"8665","27043","HGNC:30134,ENSG00000141456","PELP1","MNAR,P160","NP_001265170.1,NP_055204.3","proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:30134]"
"8666","54107","ENSG00000148229,HGNC:13546","POLE3","p17,CHARAC17,CHRAC17,YBL1","NP_059139.3,NP_001265184.1","DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]"
"8667","8395","HGNC:8995,ENSG00000107242","PIP5K1B","MSS4,STM7","NP_001265182.1,NP_003549.1","phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]"
"8668","100288142","HGNC:32000,ENSG00000162825","NBPF20",,"NP_001265196.1","NBPF member 20 [Source:HGNC Symbol;Acc:HGNC:32000]"
"8669","10474","HGNC:19422,ENSG00000171148","TADA3","STAF54,TADA3L,ADA3,NGG1,hADA3","NP_006345.1,NP_597814.1,NP_001265199.1","transcriptional adaptor 3 [Source:HGNC Symbol;Acc:HGNC:19422]"
"8670","1876","HGNC:3120,ENSG00000169016","E2F6","E2F-6","NP_001265205.1,NP_001265204.1,NP_997705.1,NP_001265206.1,NP_001265207.1,NP_937987.2","E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]"
"8671","6733","HGNC:11306,ENSG00000135250","SRPK2","SFRSK2","NP_872633.1,NP_001265202.1,NP_872634.1","SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]"
"8672","84311","ENSG00000278845,ENSG00000277936,HGNC:16651","MRPL45","MRP-L45,L45mt","NP_115727.5,NP_001265208.2","mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]"
"8673","6120","HGNC:10293,ENSG00000197713","RPE","RPE2-1","NP_001305858.1,NP_008847.1,NP_001305859.1,NP_001265215.1,NP_001265214.1,NP_001265217.1,NP_001305855.1,NP_001305856.1,NP_001305857.1,NP_001265212.1,NP_001305860.1,NP_001265211.1,NP_001265218.1,NP_954699.1","ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]"
"8674","84100","ENSG00000113966,HGNC:13210","ARL6","RP55,BBS3","NP_001310442.1,NP_115522.1,NP_001310443.1,NP_001265222.1,NP_816931.1","ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210]"
"8675","7551","ENSG00000166526,HGNC:13089","ZNF3","A8-51,Zfp113,KOX25,PP838,HF.12","NP_001265219.1,NP_001305064.1,NP_001305065.1,NP_116313.3,NP_001265213.1,NP_001265220.1,NP_001265221.1,NP_001305066.1,NP_060185.2,NP_001265216.1","zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]"
"8676","256076","ENSG00000172752,HGNC:26674","COL6A5","VWA4,COL29A1","NP_694996.5,NP_001265227.1","collagen type VI alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:26674]"
"8677","255101","ENSG00000181378,HGNC:25325","CFAP65","CCDC108","NP_689602.2,NP_001265225.1,NP_919278.2,NP_001265224.1","cilia and flagella associated protein 65 [Source:HGNC Symbol;Acc:HGNC:25325]"
"8678","56616","ENSG00000184047,ENSG00000284934,HGNC:21528","DIABLO","DFNA64,SMAC","NP_620308.1,NP_001265232.1,NP_001265271.1,NP_001265233.1,NP_001265231.1,NP_063940.1","diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]"
"8679","140739","ENSG00000184182,HGNC:12480","UBE2F","NCE2","NP_001265234.1,NP_001265235.1,NP_001265236.1,NP_001265237.1,NP_542409.1","ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]"
"8680","10566","ENSG00000111254,HGNC:373","AKAP3","CT82,HEL159,RKA3,AKAP110,SOB1,FSP95","NP_001265238.1,NP_006413.3","A-kinase anchoring protein 3 [Source:HGNC Symbol;Acc:HGNC:373]"
"8681","9631","HGNC:8063,ENSG00000113569","NUP155","N155,ATFB15","NP_004289.1,NP_705618.1,NP_001265241.1","nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063]"
"8682","23194","ENSG00000183580,HGNC:13604","FBXL7","FBL7,FBL6","NP_001265246.1,NP_036436.1","F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]"
"8683","11024","ENSG00000275525,ENSG00000104974,ENSG00000274935,HGNC:6602,ENSG00000277398","LILRA1","LIR-6,LIR6,CD85I","NP_006854.1,NP_001265248.1,NP_001265247.1","leukocyte immunoglobulin like receptor A1 [Source:HGNC Symbol;Acc:HGNC:6602]"
"8684","4336","ENSG00000168314,HGNC:7189","MOBP",,"NP_891980.1,NP_001265252.1,NP_001265251.1","myelin-associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]"
"8685","85007","HGNC:28249,ENSG00000175309","PHYKPL","PHLU,AGXT2L2","NP_699204.1,NP_001265275.1","5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249]"
"8686","729767","HGNC:31949,ENSG00000213822","CEACAM18",,"NP_001265321.1","carcinoembryonic antigen related cell adhesion molecule 18 [Source:HGNC Symbol;Acc:HGNC:31949]"
"8687","399","HGNC:686,ENSG00000168421","RHOH","TTF,ARHH","NP_001265293.1,NP_001265295.1,NP_001265298.1,NP_001265296.1,NP_001265288.1,NP_001265294.1,NP_004301.1,NP_001265292.1,NP_001265289.1,NP_001265290.1,NP_001265297.1,NP_001265291.1","ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]"
"8688","48","HGNC:117,ENSG00000122729","ACO1","ACONS,HEL60,IREB1,IREBP,IREBP1,IRP1","NP_001265281.1,NP_002188.1","aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]"
"8689","4355","ENSG00000108852,HGNC:7220","MPP2","DLG2","NP_001265305.2,NP_001265300.1,NP_001265302.1,NP_001265304.1,NP_001265310.1,NP_001265299.1,NP_005365.4,NP_001265301.1,NP_001265303.1","membrane palmitoylated protein 2 [Source:HGNC Symbol;Acc:HGNC:7220]"
"8690","11006","ENSG00000278279,HGNC:6608,ENSG00000186818,ENSG00000278555,ENSG00000275730,ENSG00000276042","LILRB4","LIR-5,LIR5,CD85K,ILT3,ILT-3","NP_001265358.2,NP_001265359.2,NP_001265357.2,NP_001265355.2,NP_001265356.2","leukocyte immunoglobulin like receptor B4 [Source:HGNC Symbol;Acc:HGNC:6608]"
"8691","114902","HGNC:14344,ENSG00000223953","C1QTNF5","CTRP5","NP_056460.1,NP_001265360.1","C1q and TNF related 5 [Source:HGNC Symbol;Acc:HGNC:14344]"
"8692","10443","ENSG00000244754,HGNC:26916","N4BP2L2","CG016,CG005,92M18.3,PFAAP5","NP_001265361.1,NP_149102.3,NP_055702.1,NP_001307765.1","NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]"
"8693","11129","HGNC:17731,ENSG00000104859","CLASRP","SWAP2,CLASP,SFRS16","NP_001265368.1,NP_008987.2","CLK4 associating serine/arginine rich protein [Source:HGNC Symbol;Acc:HGNC:17731]"
"8694","126549","HGNC:26812,ENSG00000160117","ANKLE1","LEMD6,LEM3,ANKRD41","NP_001265374.1,NP_689576.5,NP_001265373.1,NP_001265372.1","ankyrin repeat and LEM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26812]"
"8695","22837","HGNC:23571,ENSG00000082438","COBLL1","COBLR1","NP_001265390.1,NP_055715.3,NP_001265389.1,NP_001265387.1","cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]"
"8696","10059","ENSG00000087470,HGNC:2973","DNM1L","DRP1,DVLP,EMPF,DYMPLE,EMPF1,DYNIV,DLP1","NP_001265392.1,NP_001265393.1,NP_005681.2,NP_001265395.1,NP_001317309.1,NP_036193.2,NP_036192.2,NP_001265394.1","dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]"
"8697","23041","ENSG00000061987,HGNC:29177","MON2",,"NP_001265398.1,NP_001265399.1,NP_001265400.1,NP_001265401.1,NP_055841.2","MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]"
"8698","729262","ENSG00000188199,HGNC:23445","NUTM2B","FAM22B,bA119F19.1","NP_001265424.1","NUT family member 2B [Source:HGNC Symbol;Acc:HGNC:23445]"
"8699","25884","ENSG00000054938,HGNC:24168","CHRDL2","CHL2,BNF1","NP_001291319.1,NP_001265402.1,NP_001291345.1,NP_001291320.1,NP_001291344.1,NP_001291346.1,NP_056239.3","chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]"
"8700","25906","ENSG00000110200,HGNC:24531","ANAPC15","C11orf51,APC15,HSPC020","NP_001265414.1,NP_001265422.1,NP_001265423.1,NP_001265421.1,NP_001265418.1,NP_001265419.1,NP_001265416.1,NP_054761.1,NP_001317250.1,NP_001265417.1,NP_001265415.1,NP_001265420.1","anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]"
"8701","727684","HGNC:32332","C1orf195",,"NP_001265430.1,NP_001265431.1","chromosome 1 open reading frame 195 [Source:HGNC Symbol;Acc:HGNC:32332]"
"8702","3703","HGNC:6172,ENSG00000134910","STT3A","STT3-A,ITM1,TMC","NP_001265433.1,NP_689926.1,NP_001265432.1","STT3A, catalytic subunit of the oligosaccharyltransferase complex [Source:HGNC Symbol;Acc:HGNC:6172]"
"8703","4682","ENSG00000103274,HGNC:8041","NUBP1","NBP,NBP1,NBP35","NP_002475.2,NP_001310524.1,NP_001310523.1,NP_001265435.1,NP_001310526.1,NP_001310525.1","nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041]"
"8704","253635","HGNC:26768,ENSG00000152133","GPATCH11","CENPY,CCDC75,CENP-Y","NP_001265434.1,NP_777591.3,NP_001309178.1","G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]"
"8705","7733","HGNC:12970,ENSG00000167384","ZNF180","HHZ168","NP_001275688.2,NP_001265438.2,NP_001265437.2,NP_001275689.1,NP_001275691.1,NP_037388.3,NP_001278562.1,NP_001275690.1","zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]"
"8706","100142659","ENSG00000285175,HGNC:37294,ENSG00000244693","CTAGE8",,"NP_001265436.1","CTAGE family member 8 [Source:HGNC Symbol;Acc:HGNC:37294]"
"8707","283080","ENSG00000232624,HGNC:28693","C10orf126","bA492M23.1","NP_001265451.1","long intergenic non-protein coding RNA 1517 [Source:HGNC Symbol;Acc:HGNC:51212]"
"8708","7772","HGNC:13022,ENSG00000278318","ZNF229",,"NP_055333.3,NP_001265439.2","zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]"
"8709","220158","HGNC:18406,ENSG00000263417","GTSCR1",,"NP_001265444.1","Gilles de la Tourette syndrome chromosome region, candidate 1 [Source:HGNC Symbol;Acc:HGNC:18406]"
"8710","8120","HGNC:567,ENSG00000103723","AP3B2","EIEE48,NAPTB","NP_004635.2,NP_001265441.1,NP_001265440.1","adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]"
"8711","9849","ENSG00000177853,HGNC:29009","ZNF518A","ZNF518","NP_001265453.1,NP_001317661.1,NP_001317664.1,NP_001317667.1,NP_001265454.1,NP_001317665.1,NP_001265455.1,NP_001317663.1,NP_001317662.1,NP_055618.2,NP_001317666.1","zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]"
"8712","55701","HGNC:25516,ENSG00000165801","ARHGEF40","SOLO","NP_001265458.1,NP_060541.3,NP_001265459.1","Rho guanine nucleotide exchange factor 40 [Source:HGNC Symbol;Acc:HGNC:25516]"
"8713","55780","ENSG00000130023,HGNC:21056,ENSG00000276187","ERMARD","PVNH6,dJ266L20.3,C6orf70","NP_001265461.1,NP_060811.1,NP_001265462.1,NP_001265460.1","ER membrane associated RNA degradation [Source:HGNC Symbol;Acc:HGNC:21056]"
"8714","1361","ENSG00000080618,HGNC:2300","CPB2","PCPB,CPU,TAFI","NP_001265470.1,NP_001863.3","carboxypeptidase B2 [Source:HGNC Symbol;Acc:HGNC:2300]"
"8715","5163","HGNC:8809,ENSG00000152256","PDK1",,"NP_001265478.1,NP_002601.1","pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]"
"8716","7277","HGNC:12407,ENSG00000127824","TUBA4A","TUBA1,ALS22,H2-ALPHA","NP_005991.1,NP_001265481.1","tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]"
"8717","10477","ENSG00000170035,HGNC:12479","UBE2E3","UBCH9,UbcM2","NP_872619.1,NP_006348.1,NP_001265483.1,NP_001265484.1","ubiquitin conjugating enzyme E2 E3 [Source:HGNC Symbol;Acc:HGNC:12479]"
"8718","5599","ENSG00000107643,HGNC:6881","MAPK8","RKM8,SAPK1,JNK21B1/2,JNK1,JNK-46,SAPK1c,JNK,JNK1A2","NP_001310250.1,NP_001310254.1,NP_001310252.1,NP_620634.1,NP_001310258.1,NP_001310249.1,NP_001310260.1,NP_001310259.1,NP_001310255.1,NP_001310256.1,NP_001265477.1,NP_001265476.1,NP_001310251.1,NP_001310253.1,NP_001310231.1,NP_001310257.1,NP_620637.1","mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]"
"8719","2649","ENSG00000148200,HGNC:7985","NR6A1","GCNF,hGCNF,RTR,GCNF1,hRTR,CT150,NR61","NP_001265475.1,NP_001480.3,NP_201591.2","nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]"
"8720","10094","ENSG00000111229,HGNC:706","ARPC3","p21-Arc,ARC21","NP_001274151.1,NP_001265485.1","actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]"
"8721","55884","HGNC:19222,ENSG00000176871","WSB2","SBA2","NP_001265487.1,NP_061109.1,NP_001265486.1","WD repeat and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:19222]"
"8722","140825","HGNC:16156,ENSG00000124257","NEURL2","OZZ,C20orf163,OZZ-E3","NP_001265464.1,NP_542787.1","neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156]"
"8723","100131017","HGNC:13843,ENSG00000205903","ZNF316","MZF-3","NP_001265488.1","zinc finger protein 316 [Source:HGNC Symbol;Acc:HGNC:13843]"
"8724","197021","ENSG00000188501,HGNC:15583","LCTL","KLPH,KLG","NP_001265491.1,NP_997221.2","lactase like [Source:HGNC Symbol;Acc:HGNC:15583]"
"8725","92","ENSG00000121989,HGNC:173","ACVR2A","ACTRII,ACVR2","NP_001265508.1,NP_001265509.1,NP_001607.1","activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]"
"8726","56300","HGNC:15741,ENSG00000136688","IL36G","IL1F9,L1H1,IL-1H1,IL-1RP2,IL1RP2,IL-1F9,IL1E","NP_062564.1,NP_001265497.1","interleukin 36 gamma [Source:HGNC Symbol;Acc:HGNC:15741]"
"8727","10699","ENSG00000145244,HGNC:19012","CORIN","Lrp4,CRN,ATC2,PEE5,TMPRSS10","NP_006578.2,NP_001265515.1,NP_001265514.1","corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]"
"8728","6767","ENSG00000100380,HGNC:11343","ST13","FAM10A1,AAG2,PRO0786,HOP,P48,HIP,HSPABP,SNC6,FAM10A4,SPABP1","NP_003923.2,NP_001265518.1","ST13, Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]"
"8729","100134391","ENSG00000263574","LOC100134391",,"NP_001265516.1","uncharacterized LOC100134391 [Source:NCBI gene;Acc:100134391]"
"8730","136227","ENSG00000160963,HGNC:18038","COL26A1","SH2B,EMI6,EMID2,EMU2","NP_597714.2,NP_001265492.1","collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]"
"8731","11019","ENSG00000121897,HGNC:16429","LIAS","LS,HUSSY-01,PDHLD,LIP1,LAS,HGCLAS","NP_001265520.1,NP_001265521.1,NP_001265519.1,NP_919433.1,NP_006850.2","lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]"
"8732","4329","ENSG00000119711,HGNC:7179","ALDH6A1","MMSDH,MMSADHA","NP_001265523.1,NP_001265522.1,NP_005580.1","aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]"
"8733","4176","HGNC:6950,ENSG00000166508","MCM7","PPP1R104,P1CDC47,P85MCM,P1.1-MCM3,CDC47,NAS146,MCM2","NP_005907.3,NP_877577.1,NP_001265524.1","minichromosome maintenance complex component 7 [Source:HGNC Symbol;Acc:HGNC:6950]"
"8734","57101","HGNC:1183,ENSG00000047617","ANO2","C12orf3,TMEM16B","NP_001265526.1,NP_001265525.1","anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]"
"8735","558","ENSG00000167601,HGNC:905","AXL","JTK11,ARK,Tyro7,UFO","NP_001265528.1,NP_001690.2,NP_068713.2","AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]"
"8736","53371","HGNC:17359,ENSG00000138750","NUP54",,"NP_001265532.1,NP_059122.2","nucleoporin 54 [Source:HGNC Symbol;Acc:HGNC:17359]"
"8737","55132","HGNC:24704,ENSG00000138709","LARP1B","LARP2","NP_060548.2,NP_835144.1,NP_115615.2,NP_001265533.1","La ribonucleoprotein domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24704]"
"8738","4605","HGNC:7548,ENSG00000101057","MYBL2","BMYB,B-MYB","NP_001265539.1,NP_002457.1","MYB proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:7548]"
"8739","5097","HGNC:8655,ENSG00000156453","PCDH1","PC42,PCDH42","NP_115796.2,NP_002578.2,NP_001265544.1,NP_001265542.1","protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]"
"8740","9086","ENSG00000198692,HGNC:3252","EIF1AY","eIF-4C","NP_004672.2,NP_001265541.1","eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]"
"8741","699","ENSG00000169679,HGNC:1148","BUB1","hBUB1,BUB1A,BUB1L","NP_004327.1,NP_001265545.1,NP_001265546.1","BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]"
"8742","5770","ENSG00000196396,HGNC:9642","PTPN1","PTP1B","NP_001265547.1,NP_002818.1","protein tyrosine phosphatase, non-receptor type 1 [Source:HGNC Symbol;Acc:HGNC:9642]"
"8743","83259","HGNC:15813,ENSG00000099715","PCDH11Y","PCDHY,PCDH-PC,PCDHX,PCDH22","NP_116754.1,NP_001265548.1,NP_116753.1,NP_116755.1","protocadherin 11 Y-linked [Source:HGNC Symbol;Acc:HGNC:15813]"
"8744","5884","ENSG00000276618,ENSG00000152942,HGNC:9807","RAD17","CCYC,HRAD17,R24L,RAD17SP,RAD24","NP_579921.1,NP_579916.1,NP_579918.1,NP_002864.1,NP_579922.1,NP_579920.1,NP_001265551.1,NP_579919.1,NP_579917.1","RAD17 checkpoint clamp loader component [Source:HGNC Symbol;Acc:HGNC:9807]"
"8745","152518","HGNC:18726,ENSG00000170448","NFXL1","URCC5,OZFP,CDZFP,HOZFP","NP_001265552.1,NP_694540.3,NP_001265553.1","nuclear transcription factor, X-box binding like 1 [Source:HGNC Symbol;Acc:HGNC:18726]"
"8746","51340","HGNC:15762,ENSG00000101343","CRNKL1","Clf1,CLF,SYF3,CRN,HCRN,MSTP021","NP_057736.4,NP_001265555.1,NP_001265556.1,NP_001265554.1,NP_001265557.1","crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:15762]"
"8747","84650","ENSG00000123179,HGNC:18061","EBPL","EBRP","NP_001265565.1,NP_115954.1","EBP like [Source:HGNC Symbol;Acc:HGNC:18061]"
"8748","50805","ENSG00000113430,HGNC:6129","IRX4","IRXA3","NP_001265563.1,NP_001265562.1,NP_001265561.1,NP_057442.1,NP_001265564.1","iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]"
"8749","257169","HGNC:23570,ENSG00000157653","C9orf43",,"NP_001265558.1,NP_689999.1,NP_001265559.1","chromosome 9 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:23570]"
"8750","5902","ENSG00000099901,HGNC:9847","RANBP1","HTF9A","NP_001265570.1,NP_002873.1,NP_001265569.1,NP_001265568.1","RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]"
"8751","10085","ENSG00000164176,HGNC:3173","EDIL3","DEL1","NP_001265571.1,NP_005702.3","EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]"
"8752","3104","HGNC:4930,ENSG00000204859","ZBTB48","pp9964,HKR3,TZAP,ZNF855","NP_001265576.1,NP_001265577.1,NP_005332.1","zinc finger and BTB domain containing 48 [Source:HGNC Symbol;Acc:HGNC:4930]"
"8753","4715","HGNC:7704,ENSG00000147684","NDUFB9","CI-B22,UQOR22,LYRM3,B22","NP_001265575.1,NP_004996.1,NP_001265574.1,NP_001298097.1","NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]"
"8754","9885","HGNC:15761,ENSG00000130703","OSBPL2","DFNA67,ORP2,DNFA67,ORP-2","NP_653081.1,NP_001265578.1,NP_055650.1","oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]"
"8755","10317","ENSG00000183778,HGNC:920","B3GALT5","B3GalT-V,eta-1,B3GalTx,3-GalTase5,beta3Gal-T5,GLCT5,beta-3-Gx-T5,B3T5","NP_006048.1,NP_149361.1,NP_149362.2,NP_001265579.1,NP_149360.1","beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]"
"8756","100506115","HGNC:50328,ENSG00000224397","SMIM25","LINC01272","NP_001265584.1","small integral membrane protein 25 [Source:HGNC Symbol;Acc:HGNC:50328]"
"8757","6634","ENSG00000100028,HGNC:11160","SNRPD3","Sm-D3,SMD3","NP_004166.1,NP_001265585.1","small nuclear ribonucleoprotein D3 polypeptide [Source:HGNC Symbol;Acc:HGNC:11160]"
"8758","5905","HGNC:9854,ENSG00000100401","RANGAP1","RANGAP,SD,Fug1","NP_001265580.1,NP_001304859.1,NP_002874.1","Ran GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9854]"
"8759","84271","HGNC:23782,ENSG00000100227","POLDIP3","PDIP46,SKAR","NP_001265586.1,NP_835237.1,NP_115687.2","DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]"
"8760","9534","HGNC:13047,ENSG00000213096","ZNF254","HD-ZNF1,ZNF539,ZNF91L,BMZF-5","NP_001265591.1,NP_001265593.1,NP_001265607.1,NP_975011.3,NP_001265592.1,NP_001265594.1,NP_001265606.1,NP_001265590.1","zinc finger protein 254 [Source:HGNC Symbol;Acc:HGNC:13047]"
"8761","51715","HGNC:14263,ENSG00000112210","RAB23","HSPC137","NP_001265596.1,NP_001265595.1,NP_899050.1,NP_057361.3,NP_001265597.1","RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14263]"
"8762","4772","ENSG00000131196,HGNC:7775","NFATC1","NF-ATC,NFATc,NFAT2,NF-ATc1.2","NP_765975.1,NP_001265599.1,NP_001265601.1,NP_765976.1,NP_765978.1,NP_001265602.1,NP_765977.1,NP_001265604.1,NP_001265598.1,NP_006153.2","nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]"
"8763","643365","HGNC:42800,ENSG00000229373","LINC00452","LINC00453","NP_001265603.1","long intergenic non-protein coding RNA 452 [Source:HGNC Symbol;Acc:HGNC:42800]"
"8764","7050","ENSG00000177426,HGNC:11776","TGIF1","TGIF,HPE4","NP_001265613.1,NP_775303.1,NP_001265611.1,NP_775300.1,NP_775301.1,NP_775302.1,NP_001265615.1,NP_003235.1,NP_775299.1,NP_733796.2,NP_777480.1","TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]"
"8765","285203","HGNC:28526,ENSG00000163378","EOGT","EOGT1,C3orf64,AER61,AOS4","NP_775925.1,NP_001265618.1","EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526]"
"8766","195977","ENSG00000274209,HGNC:27277","ANTXRL",,"NP_001265617.1","ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277]"
"8767","51421","ENSG00000114019,HGNC:17812","AMOTL2","LCCP","NP_057285.3,NP_001265614.1,NP_001265612.1","angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]"
"8768","6756","ENSG00000126752,HGNC:11335","SSX1","CT5.1,SSRC","NP_005626.1,NP_001265620.1","SSX family member 1 [Source:HGNC Symbol;Acc:HGNC:11335]"
"8769","11116","ENSG00000213066,HGNC:17012","FGFR1OP","FOP","NP_001265619.1,NP_008976.1,NP_919410.1","FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]"
"8770","29933","HGNC:17482,ENSG00000183484","GPR132","G2A","NP_001265625.1,NP_001265623.1,NP_001265624.1,NP_037477.1","G protein-coupled receptor 132 [Source:HGNC Symbol;Acc:HGNC:17482]"
"8771","6757","ENSG00000241476,HGNC:11336","SSX2","HOM-MEL-40,HD21,CT5.2,SSX,CT5.2A","NP_001265626.1,NP_003138.3,NP_783629.1","SSX family member 2 [Source:HGNC Symbol;Acc:HGNC:11336]"
"8772","5437","HGNC:9195,ENSG00000163882","POLR2H","RPB17,RPB8,RPABC3","NP_001333808.1,NP_006223.2,NP_001265629.1,NP_001265628.1,NP_001265644.1,NP_001265643.1,NP_001265627.1","RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195]"
